0.305000 234.259262 -45.483444 234 -22174
0.306000 252.944626 -27.867327 252 -13233
0.307000 271.166718 -10.200170 271 -4265
0.308000 288.892181 7.485671 288 4713
0.309000 306.088531 25.157801 306 13685
0.310000 322.724274 42.783855 322 22635
0.311000 338.768921 60.331551 338 31533
0.312000 354.193115 77.768745 354 40382
0.313000 368.968628 95.063507 368 49155
0.314000 383.068359 112.184158 383 57840
0.314999 396.466461 129.099350 396 66428
0.315999 409.138458 145.778091 409 74893
0.316999 421.061127 162.189835 421 83226
0.317999 432.212585 178.304535 432 91405
0.318999 442.572479 194.092667 442 99409
0.319999 452.121765 209.525314 452 107233
0.320999 460.842987 224.574203 460 114856
0.321999 468.720184 239.211792 468 122259
0.322999 475.738892 253.411255 475 129441
0.323999 481.886292 267.146606 481 136384
0.324999 487.151093 280.392670 487 143087
0.325999 491.523712 293.125183 491 149533
0.326999 494.996063 305.320831 494 155692
0.327999 497.561829 316.957275 497 161566
0.328999 499.216309 328.013214 499 167156
0.329999 499.956451 338.468384 499 172433
0.330999 499.780945 348.303650 499 177386
0.331999 498.690063 357.501007 498 182018
0.332999 496.685822 366.043579 496 186318
0.333999 493.771912 373.915741 493 190276
0.334999 489.953644 381.103088 489 193881
0.335999 485.238007 387.592438 485 197139
0.336999 479.633667 393.371887 479 200041
0.337999 473.150879 398.430878 473 202577
0.338999 465.801483 402.760132 465 204739
0.339999 457.598969 406.351746 457 206519
0.340999 448.558380 409.199127 448 207925
0.341999 438.696228 411.297028 438 208948
0.342999 428.030609 412.641632 428 209596
0.343999 416.581024 413.230499 416 209861
0.344999 404.368500 413.062531 404 209735
0.345999 391.415344 412.138031 391 209227
0.346999 377.745331 410.458679 377 208329
0.347999 363.383453 408.027588 363 207049
0.348999 348.356018 404.849182 348 205396
0.349999 332.690582 400.929291 332 203362
0.350999 316.415833 396.275085 316 200954
0.351999 299.561554 390.895081 299 198179
0.352999 282.158630 384.799164 282 195045
0.353999 264.238922 377.998474 264 191558
0.354999 245.835251 370.505493 245 187708
0.355999 226.981323 362.333923 226 183503
0.356999 207.711685 353.498718 207 178964
0.357999 188.061630 344.016083 188 174111
0.358999 168.067123 333.903381 168 168949
0.359999 147.764816 323.179138 147 163465
0.360999 127.191856 311.862976 127 157680
0.361999 106.385956 299.975616 106 151610
0.362999 85.385201 287.538849 85 145259
0.363999 64.228065 274.575470 64 138645
0.364999 42.953293 261.109192 42 131767
0.365999 21.599854 247.164688 21 124641
0.366999 0.206854 232.767502 0 117299
0.367999 -21.186525 217.944000 -21 109754
0.368999 -42.541100 202.721329 -42 102018
0.369999 -63.817764 187.127380 -63 94103
0.370999 -84.977539 171.190704 -84 86020
0.371999 -105.981682 154.940491 -105 77779
0.372999 -126.791718 138.406494 -126 69390
0.373999 -147.369522 121.619011 -147 60862
0.374999 -167.677429 104.608780 -167 52219
0.375999 -187.678238 87.406952 -187 43484
0.376999 -207.335297 70.045036 -207 34663
0.377999 -226.612625 52.554836 -226 25777
0.378999 -245.474915 34.968380 -245 16845
0.379999 -263.887604 17.317879 -263 7885
0.380999 -281.816986 -0.364340 -281 -1085
0.381999 -299.230225 -18.045891 -299 -10064
0.382999 -316.095398 -35.694389 -316 -19036
0.383999 -332.381653 -53.277515 -332 -27971
0.384999 -348.059143 -70.763062 -348 -36856
0.385999 -363.099152 -88.119003 -363 -45677
0.386999 -377.474152 -105.313553 -377 -54407
0.387999 -391.157806 -122.315224 -391 -63037
0.388999 -404.125031 -139.092865 -404 -71557
0.389999 -416.352112 -155.615768 -416 -79942
0.390999 -427.816620 -171.853653 -427 -88170
0.391998 -438.497589 -187.776779 -438 -96236
0.392998 -448.375458 -203.356003 -448 -104133
0.393998 -457.432098 -218.562775 -457 -111840
0.394998 -465.650940 -233.369247 -465 -119339
0.395998 -473.016968 -247.748291 -473 -126625
0.396998 -479.516632 -261.673584 -479 -133681
0.397998 -485.138062 -275.119629 -485 -140490
0.398998 -489.870941 -288.061768 -489 -147036
0.399998 -493.706635 -300.476318 -493 -153304
0.400998 -496.638092 -312.340546 -496 -159296
0.401998 -498.659973 -323.632721 -498 -164997
0.402998 -499.768524 -334.332153 -499 -170394
0.403998 -499.961761 -344.419250 -499 -175475
0.404998 -499.239288 -353.875549 -499 -180244
0.405998 -497.602478 -362.683716 -497 -184688
0.406998 -495.054260 -370.827637 -495 -188796
0.407998 -491.599396 -378.292358 -491 -192557
0.408998 -487.244110 -385.064240 -487 -195963
0.409998 -481.996460 -391.130890 -481 -199003
0.410998 -475.866028 -396.481171 -475 -201669
0.411998 -468.864044 -401.105286 -468 -203968
0.412998 -461.003326 -404.994781 -461 -205907
0.413998 -452.298279 -408.142517 -452 -207477
0.414998 -442.764832 -410.542725 -442 -208655
0.415998 -432.420441 -412.191040 -432 -209448
0.416998 -421.284088 -413.084412 -421 -209865
0.417998 -409.376129 -413.221222 -409 -209897
0.418998 -396.718414 -412.601196 -396 -209538
0.419998 -383.334106 -411.225494 -383 -208796
0.420998 -369.247681 -409.096619 -369 -207679
0.421998 -354.485016 -406.218475 -354 -206178
0.422998 -339.073090 -402.596344 -339 -204302
0.423998 -323.040131 -398.236847 -323 -202057
0.424998 -306.415558 -393.147980 -306 -199435
0.425998 -289.229736 -387.339050 -289 -196445
0.426998 -271.514221 -380.820709 -271 -193093
0.427998 -253.301407 -373.604889 -253 -189386
0.428998 -234.624664 -365.704803 -234 -185330
0.429998 -215.518219 -357.134918 -215 -180930
0.430998 -196.017044 -347.910950 -196 -176209
0.431998 -176.156860 -338.049774 -176 -171171
0.432998 -155.974030 -327.569458 -155 -165803
0.433998 -135.505554 -316.489197 -135 -160127
0.434998 -114.788879 -304.829285 -114 -154160
0.435998 -93.861977 -292.611053 -93 -147905
0.436998 -72.763161 -279.856903 -72 -141380
0.437998 -51.531078 -266.590210 -51 -134601
0.438998 -30.204617 -252.835236 -30 -127584
0.439998 -8.822836 -238.617203 -8 -120328
0.440998 12.575105 -223.962128 12 -112864
0.441998 33.950012 -208.896866 33 -105220
0.442998 55.262745 -193.449005 55 -97376
0.443998 76.474258 -177.646851 76 -89344
0.444998 97.545708 -161.519333 97 -81151
0.445998 118.438507 -145.095993 118 -72807
0.446998 139.114380 -128.406906 139 -64321
0.447998 159.535461 -111.482635 159 -55718
0.448998 179.664352 -94.354179 179 -47021
0.449998 199.464188 -77.052917 199 -38235
0.450998 218.898697 -59.610531 218 -29381
0.451998 237.932297 -42.058968 237 -20480
0.452998 256.530121 -24.430370 256 -11533
